IBARMIA,1,50
,26W38,90.09
,26W39,90.09
,26W40,90.09
,26W41,90.09
,26W42,90.09
,26W43,90.09
,26W44,90.09
,26W45,90.09
,26W46,90.09
,26W47,90.09
,26W48,90.09
,26W49,90.09
,26W50,90.09
,26W51,90.09
,26W52,90.09
,26W53,90.09
,27W01,90.09
,27W02,90.09
,27W03,90.09
,27W04,90.09
,27W05,90.09
,27W06,90.09
,27W07,90.09
,27W08,90.09
,27W09,90.09
,27W10,90.09
,27W11,90.09
,27W12,90.09
,27W13,90.09
,27W14,90.09
,27W15,90.09
,27W16,90.09
,27W17,90.09
,27W18,90.09
,27W19,90.09
,27W20,90.09
,27W21,90.09
,27W22,90.09
,27W23,90.09
,27W24,90.09
,27W25,90.09
,27W26,90.09
,27W27,90.09
,27W28,90.09
,27W29,90.09
,27W30,90.09
,27W31,90.09
,27W32,90.09
,27W33,90.09
,27W34,90.09
,27W35,90.09
,27W36,90.09
,27W37,90.09
,27W38,90.09
,27W39,90.09
,27W40,90.09
,27W41,90.09
,27W42,90.09
,27W43,90.09
,27W44,90.09
,27W45,90.09
,27W46,90.09
,27W47,90.09
,27W48,90.09
,27W49,90.09
,27W50,90.09
,27W51,90.09
TOUR_MAN_TRPET,2,80
,26W35,27.72
,26W36,27.72
,26W37,27.72
,26W38,27.72
,26W39,27.72
,26W40,27.72
,26W41,27.72
,26W42,27.72
,26W43,27.72
,26W44,27.72
,26W45,27.72
,26W46,27.72
,26W47,27.72
,26W48,27.72
,26W49,27.72
,26W50,27.72
,26W51,27.72
,26W52,27.72
,26W53,27.72
,27W01,27.72
,27W02,27.72
,27W03,27.72
,27W04,27.72
,27W05,27.72
,27W06,27.72
,27W07,27.72
,27W08,27.72
,27W09,27.72
,27W10,27.72
,27W11,27.72
,27W12,27.72
,27W13,27.72
,27W14,27.72
,27W15,27.72
,27W16,27.72
,27W17,27.72
,27W18,27.72
,27W19,27.72
,27W20,27.72
,27W21,27.72
,27W22,27.72
,27W23,27.72
,27W24,27.72
,27W25,27.72
,27W26,27.72
,27W27,27.72
,27W28,27.72
,27W29,27.72
,27W30,27.72
,27W31,27.72
,27W32,27.72
,27W33,27.72
,27W34,27.72
,27W35,27.72
,27W36,27.72
,27W37,27.72
,27W38,27.72
,27W39,27.72
,27W40,27.72
,27W41,27.72
,27W42,27.72
,27W43,27.72
,27W44,27.72
,27W45,27.72
,27W46,27.72
,27W47,27.72
,27W48,27.72
,27W49,27.72
,27W50,27.72
,27W51,27.72
TOUR_NUM_GRO,1,70
,26W35,24.255
,26W36,24.255
,26W37,24.255
,26W38,24.255
,26W39,24.255
,26W40,24.255
,26W41,24.255
,26W42,24.255
,26W43,24.255
,26W44,24.255
,26W45,24.255
,26W46,24.255
,26W47,24.255
,26W48,24.255
,26W49,24.255
,26W50,24.255
,26W51,24.255
,26W52,24.255
,26W53,24.255
,27W01,24.255
,27W02,24.255
,27W03,24.255
,27W04,24.255
,27W05,24.255
,27W06,24.255
,27W07,24.255
,27W08,24.255
,27W09,24.255
,27W10,24.255
,27W11,24.255
,27W12,24.255
,27W13,24.255
,27W14,24.255
,27W15,24.255
,27W16,24.255
,27W17,24.255
,27W18,24.255
,27W19,24.255
,27W20,24.255
,27W21,24.255
,27W22,24.255
,27W23,24.255
,27W24,24.255
,27W25,24.255
,27W26,24.255
,27W27,24.255
,27W28,24.255
,27W29,24.255
,27W30,24.255
,27W31,24.255
,27W32,24.255
,27W33,24.255
,27W34,24.255
,27W35,24.255
,27W36,24.255
,27W37,24.255
,27W38,24.255
,27W39,24.255
,27W40,24.255
,27W41,24.255
,27W42,24.255
,27W43,24.255
,27W44,24.255
,27W45,24.255
,27W46,24.255
,27W47,24.255
,27W48,24.255
,27W49,24.255
,27W50,24.255
,27W51,24.255
TOUR_NUM_MOY,2,75
